,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,primary_pix,total_pix,primary_deposition,total_deposition,ke
638,234,78,0.29998779296875,True,True,True,[74],[0.00160256],43,43,13.833704948425293,13.833704948425293,15.271845271063889
639,235,29,0.29998779296875,False,True,True,[ 4 14],[0.77692306 0.03108808],88,123,33.65255355834961,45.863800048828125,51.78335194965768
640,235,30,0.29998779296875,False,True,True,[ 6 17],[0.7222222 0.0008071],65,115,13.603174209594727,28.78890609741211,40.32224194765921
641,235,35,0.29998779296875,False,True,True,[ 8  2 15],[0.28421053 0.08653846 0.02409638],45,90,8.921225547790527,21.172452926635742,25.944356973078744
642,235,53,2.4000244140625,True,True,True,[72],[0.5641026],36,36,7.0856781005859375,7.0856781005859375,7.584957441326535
643,236,83,0.29998779296875,True,True,True,[92 93],[0.875969   0.02102102],84,121,26.012344360351562,37.64539337158203,49.80843919984311
644,236,117,0.29998779296875,True,True,True,[137],[0.7945946],160,160,31.261119842529297,31.261119842529297,35.07552141093336
645,236,138,0.3000030517578125,True,True,True,[23 25 24],[0.6826923  0.08152174 0.00831025],135,183,23.633914947509766,37.02770233154297,47.55329728013919
646,236,156,0.29998779296875,True,True,True,[38],[0.78846157],94,94,19.226505279541016,19.226505279541016,20.643318929464844
647,237,59,0.29998779296875,True,True,True,[91 92],[0.7722222  0.00490884],172,172,32.080101013183594,32.080101013183594,37.7102803900373
648,237,80,0.6708067454088067,True,False,True,[89 90],[0.8344371  0.00094697],139,139,28.17961883544922,28.17961883544922,39.21581893157097
649,237,88,0.2999267578125,True,True,True,[24],[0.82222223],33,120,8.441832542419434,32.47929763793945,43.20611081646738
650,238,67,0.29998779296875,True,False,True,[21 22],[0.8509317  0.00273973],146,146,30.872060775756836,30.872060775756836,45.45473716754179
651,238,68,0.899993896484375,True,True,True,[52],[0.8082902],172,172,33.94300079345703,33.94300079345703,39.797224694108245
652,238,69,0.3000030517578125,True,True,True,[19 20],[0.6939891 0.0052682],164,164,29.133056640625,29.133056640625,37.30449739605724
653,238,77,0.4242468141437291,True,True,True,[69],[0.86206895],30,81,8.123076438903809,23.142126083374023,28.972630936356904
654,239,35,0.29998779296875,True,True,True,[99],[0.83739835],107,107,37.247657775878906,37.247657775878906,44.608455857399
655,239,36,0.9000244140625,True,True,True,[101],[0.859375],119,119,24.84709930419922,24.84709930419922,29.79292888127276
656,239,84,0.3000030517578125,True,True,True,[13],[0.9137931],110,110,30.87581443786621,30.87581443786621,42.97621604812317
657,239,107,0.29998779296875,True,True,True,[97 98],[0.71428573 0.01298701],37,37,13.078962326049805,13.078962326049805,42.96580890828379
658,239,108,0.5196029088876658,True,True,True,[6],[0.72307694],147,174,28.466094970703125,35.613677978515625,46.47971613001395
659,240,28,0.2999267578125,False,True,True,[22 23 14],[0.44594595 0.15068494 0.03968254],17,72,6.061861991882324,25.555307388305664,26.171457604732858
660,240,36,0.29998779296875,True,False,True,[28 29],[0.3478261  0.00293255],19,19,4.021799087524414,4.021799087524414,46.13808586449956
661,240,68,0.29998779296875,True,True,True,[55 56],[0.6488889  0.00668693],130,182,28.08597183227539,41.66349792480469,49.46314497978296
662,240,93,0.899993896484375,True,False,True,[30],[0.8],63,63,21.969133377075195,21.969133377075195,29.397472585559633
663,241,28,0.29998779296875,True,True,True,[7 8],[8.371041e-01 3.633721e-04],207,207,33.22158432006836,33.22158432006836,44.05646820699713
664,241,30,0.29998779296875,True,True,True,[61 62],[0.7885714  0.02777778],158,158,28.21668243408203,28.21668243408203,30.055360145823816
665,241,31,0.2999267578125,True,True,True,[35 48 36],[0.7096774  0.01030928 0.00965665],88,88,16.299482345581055,16.299482345581055,34.26098818961766
666,241,33,0.29998779296875,True,True,True,[14 13 15],[0.38405797 0.2982456  0.00117096],110,110,25.487619400024414,25.487619400024414,36.74721571763651
667,241,71,0.2999267578125,True,True,True,[72 77],[8.2442749e-01 6.4329366e-04],31,124,12.548195838928223,40.55952453613281,47.66613179557321
668,242,47,0.2999267578125,True,True,True,[87],[0.8378378],33,33,11.611605644226074,11.611605644226074,12.433938114432824
669,242,57,0.29998779296875,True,True,True,[83 86],[0.864     0.0016276],115,115,30.556367874145508,30.556367874145508,38.19717048469617
670,243,93,0.29998779296875,True,True,True,[24],[0.88505745],81,81,18.784507751464844,18.784507751464844,22.32676572908774
671,243,118,0.29998779296875,True,False,True,[26],[0.7826087],21,21,5.8477888107299805,5.8477888107299805,7.849142819310268
672,243,119,inf,False,True,True,[135 134],[0.26966292 0.15457413],30,88,11.256473541259766,25.308208465576172,40.187768152777515
673,244,158,0.29999542236328125,True,True,True,[ 9 11],[0.73410404 0.0047142 ],138,164,31.770116806030273,40.452598571777344,45.94750582592691
674,245,54,0.2999267578125,True,True,True,[154 155],[0.76785713 0.00235018],51,51,21.48356056213379,21.48356056213379,29.6119442187923
675,245,57,0.3000030517578125,True,True,True,[70 71],[0.75252527 0.00215054],172,172,36.55623245239258,36.55623245239258,42.01868628689142
676,245,191,0.2999267578125,True,False,True,[69],[0.5703125],40,84,10.571985244750977,20.14952278137207,23.600557186222613
677,246,48,0.29998779296875,True,True,True,[25 26],[8.6013985e-01 3.9184952e-04],135,135,31.711183547973633,31.711183547973633,38.906518558206095
678,246,67,0.29998779296875,True,True,True,[103 104],[0.8105263  0.03264095],93,93,21.63014793395996,21.63014793395996,38.33656657272792
679,246,78,0.29998779296875,True,False,True,[101 102],[0.58       0.00607639],43,43,14.299493789672852,14.299493789672852,19.506950645445066
680,246,92,0.29999542236328125,True,True,True,[105 106],[0.789916  0.0106383],109,109,20.319549560546875,20.319549560546875,25.667965108886577
681,247,77,0.29998779296875,True,True,True,[103],[0.87096775],86,86,19.15070152282715,19.15070152282715,20.92518624441146
682,247,79,0.4242468053627785,True,True,True,[107],[0.6363636],38,49,11.372146606445312,14.222687721252441,23.98663904075442
683,247,134,1.64315931509548,True,True,True,[38],[0.7160494],72,72,18.512788772583008,18.512788772583008,37.46071873585578
684,248,41,0.29998779296875,True,True,True,[25 30],[7.5193799e-01 3.1575625e-04],64,114,15.383913040161133,33.574928283691406,45.9392797532323
685,248,83,0.3000030517578125,True,False,True,[80 82],[0.8888889 0.0011957],129,129,36.909568786621094,36.909568786621094,47.51718341771287
686,248,99,0.29998779296875,True,True,True,[37 38],[0.85915494 0.00249792],134,134,28.359535217285156,28.359535217285156,37.787418697326395
687,249,68,0.2999267578125,True,True,True,[62 63],[0.6980198  0.03174603],180,180,32.17670440673828,32.17670440673828,38.468422277974824
688,249,70,0.2999267578125,True,True,True,[83],[0.8019324],192,192,45.01225280761719,45.01225280761719,51.29005264142016
689,252,48,0.29998779296875,True,True,True,[43 44],[0.41614908 0.00072359],47,71,13.974867820739746,20.29170799255371,28.103460372952
690,252,65,0.29998779296875,True,True,True,[94 95],[0.65625   0.0069541],51,63,20.89867401123047,24.71804428100586,29.03484506600713
691,252,76,0.3000030517578125,True,True,True,[96 97],[0.8490566  0.00286738],96,96,26.828609466552734,26.828609466552734,34.076724254393135
692,253,42,0.29998779296875,True,True,True,[0],[0.75722545],135,150,33.08428192138672,37.92111587524414,46.43595949892031
693,253,68,0.3000030517578125,True,True,True,[73 74],[0.56578946 0.00445434],54,54,19.70856475830078,19.70856475830078,37.02005110708279
694,253,72,0.3000030517578125,True,True,True,[121],[0.7398374],106,106,17.92198944091797,17.92198944091797,23.26653437570837
695,253,83,0.29998779296875,True,True,True,[119 120],[0.79569894 0.0056338 ],82,82,17.1623592376709,17.1623592376709,36.324450975318186
696,253,128,0.29998779296875,True,False,True,[116 118],[8.5906041e-01 3.8535646e-04],143,143,29.38489532470703,29.38489532470703,52.135289367968895
697,254,27,0.29998779296875,False,True,True,[51 55],[0.8150289  0.00088028],143,157,31.052797317504883,37.18663024902344,44.99479425331935
698,254,28,0.2999267578125,True,True,True,[14 15],[0.86585367 0.00347222],147,147,33.73941421508789,33.73941421508789,45.571113239672144
699,254,62,0.2999267578125,True,False,True,[73 74],[0.8264463  0.00689655],109,109,24.78972625732422,24.78972625732422,28.915242520613493
700,254,63,0.3000030517578125,True,True,True,[8 9],[0.6724891  0.00079872],170,170,44.811988830566406,44.811988830566406,47.83639721058912
701,255,37,0.29998779296875,False,True,True,[98],[0.19069767],51,51,15.58651351928711,15.58651351928711,33.03440379827354
702,255,72,0.29998779296875,True,True,True,[49],[0.7794118],119,119,30.143423080444336,30.143423080444336,32.357847319026654
703,257,91,0.3000030517578125,True,True,True,[82 83],[0.8518519  0.00235405],87,128,22.23225212097168,30.56830596923828,40.830887584340225
704,258,98,0.3000030517578125,True,True,True,[45],[0.89252335],205,205,36.445770263671875,36.445770263671875,43.97762825728362
705,258,117,0.29998779296875,True,True,True,[43 44],[0.8602941  0.00314465],126,126,23.787403106689453,23.787403106689453,28.997696298779044
706,259,27,0.3000030517578125,True,False,True,[92 94 93],[0.5614035  0.17948718 0.0620155 ],68,111,17.31853675842285,30.029775619506836,50.22096682279691
707,259,78,0.29998779296875,True,False,True,[43],[0.7380952],66,66,17.19815444946289,17.19815444946289,25.387281131135328
708,260,39,0.29998779296875,True,True,True,[2 4],[8.0952382e-01 6.1236985e-04],162,203,31.819683074951172,42.484092712402344,49.83645756506073
709,261,29,0.29999542236328125,True,False,True,[18],[0.72727275],26,26,13.29802131652832,13.29802131652832,19.425005753872
710,261,41,0.29998779296875,True,True,True,[35 36],[0.8888889  0.00526316],54,54,14.481800079345703,14.481800079345703,17.77928680146068
711,262,37,0.29998779296875,True,True,True,[87 89],[9.4166666e-01 4.1271152e-04],115,115,36.830955505371094,36.830955505371094,48.59351198412775
712,262,64,0.29999542236328125,True,True,True,[74 76],[8.132530e-01 5.947071e-04],81,144,16.420822143554688,39.5578727722168,51.00664564017148
713,262,77,inf,False,True,True,[3],[0.35714287],14,27,7.580078125,11.318105697631836,48.665678489055146
714,263,31,0.2999267578125,True,True,True,[105],[0.8333333],47,47,10.24755859375,10.24755859375,10.905035139581921
715,263,47,0.2999267578125,True,True,True,[25 26],[0.82608694 0.00731452],194,194,42.189720153808594,42.189720153808594,46.426568841556204
716,264,88,0.29999542236328125,True,True,True,[45 44],[0.02661597 0.02040816],49,49,10.034924507141113,10.034924507141113,15.453765865430414
717,265,61,1.5,True,True,True,[43],[0.7583333],100,100,21.1365909576416,21.1365909576416,26.45479115490665
718,265,97,2.418681109735932,True,True,True,[32],[0.86915886],83,104,24.462312698364258,30.37656021118164,37.63697650393676
719,265,98,0.29998779296875,True,False,True,[98 99],[0.8695652  0.00347222],131,131,33.64413070678711,33.64413070678711,51.61104282708992
720,266,54,0.2999267578125,True,True,True,[45],[0.7977528],76,76,22.955394744873047,22.955394744873047,23.80664711190956
721,266,61,0.4242575950931961,True,True,True,[33],[0.81578946],148,174,32.904727935791016,39.32866287231445,50.46006405898717
722,266,101,0.3000030517578125,True,True,True,[77 86],[0.65467626 0.21052632],76,130,24.62003517150879,37.352081298828125,44.2498948371696
723,266,111,0.29998779296875,True,True,True,[6],[0.81889766],89,113,23.68759536743164,33.1860237121582,50.380291054189804
724,267,77,0.3000030517578125,True,False,True,[31 32],[0.44444445 0.1682243 ],36,36,8.984794616699219,8.984794616699219,32.35549910578189
725,267,121,0.29998779296875,True,True,True,[105 107],[0.6197917  0.00471143],136,150,29.71975326538086,32.56618118286133,40.121722578096225
726,268,86,0.29998779296875,True,False,True,[127],[0.8037975],145,145,25.057037353515625,25.057037353515625,38.01977680092632
727,268,89,1.5297064525797102,True,True,True,[27],[0.8095238],122,122,22.173843383789062,22.173843383789062,29.415012659825138
728,269,49,0.3000030517578125,True,True,True,[144 146],[0.78902954 0.00155376],214,214,38.956329345703125,38.956329345703125,47.0713612085375
729,269,91,0.670820393562312,True,True,True,[60],[0.75],29,29,8.521804809570312,8.521804809570312,10.938601343011044
730,269,94,0.29998779296875,True,True,True,[58 59],[0.8642857  0.00686813],134,134,33.76564025878906,33.76564025878906,36.79081557822492
731,270,97,0.3000030517578125,True,True,True,[23 24],[8.3448273e-01 7.7429344e-04],127,138,29.272541046142578,33.60374450683594,47.14459645031223
732,271,35,0.29998779296875,False,True,True,[42 43],[0.42857143 0.32307693],22,60,9.998001098632812,20.919694900512695,28.277775466660707
733,271,58,0.29998779296875,True,True,True,[75 76],[0.7659575  0.01669196],83,83,27.835554122924805,27.835554122924805,46.65726787586928
734,271,60,0.29998779296875,True,True,True,[27 28],[0.6803279  0.01720269],119,119,22.436729431152344,22.436729431152344,30.161295189280807
735,271,69,0.300018310546875,True,True,True,[29],[0.9126214],98,98,18.43802833557129,18.43802833557129,21.588452965345173
736,271,94,0.29998779296875,True,True,True,[91 93],[0.81042653 0.007242  ],194,194,41.01982879638672,41.01982879638672,45.36732958366193
737,272,50,0.29998779296875,True,True,True,[136],[0.87857145],129,129,27.59506607055664,27.59506607055664,29.70297419165412
738,272,129,0.29998779296875,True,True,True,[23 24],[0.8965517  0.00352734],49,84,18.935075759887695,30.432968139648438,52.118001563973806
739,273,51,1.1999969482421875,True,True,True,[3 2],[0.62801933 0.17277487],141,190,32.52288055419922,45.381290435791016,52.214985530121155
740,273,82,0.5196029088876658,True,False,True,[69 72],[0.81560284 0.00287474],133,133,33.87318420410156,33.87318420410156,51.91014293997021
741,274,72,0.29998779296875,True,True,True,[73 77],[9.0857142e-01 5.8309035e-04],168,168,43.12251281738281,43.12251281738281,48.372199377717976
742,274,79,1.2369479712936242,True,True,True,[8],[0.85714287],75,155,17.634445190429688,32.771568298339844,41.04109062481496
743,274,119,0.29998779296875,True,True,True,[43 44],[0.6181818  0.00432277],49,49,9.884111404418945,9.884111404418945,10.600296403153628
744,275,58,0.3000030517578125,True,True,True,[32 33],[0.775      0.00263852],73,73,17.31928253173828,17.31928253173828,30.45921135608281
745,275,106,0.300048828125,True,True,True,[97],[0.84210527],87,87,21.2230224609375,21.2230224609375,27.12167553963974
746,277,43,0.29998779296875,True,True,True,[146 147],[0.35714287 0.03267447],120,148,26.753662109375,36.111114501953125,50.179030454635416
747,277,48,1.5,True,False,True,[141],[0.7832168],129,129,26.801712036132812,26.801712036132812,37.68799081492759
748,278,120,2.418662183637384,True,False,True,[120],[0.8],45,80,12.157867431640625,19.88484001159668,32.68255893002626
749,279,89,0.29998779296875,True,True,True,[38 39],[0.8616352  0.00597015],152,152,29.305635452270508,29.305635452270508,39.76167204940198
750,279,98,0.29998779296875,True,True,True,[2 3],[0.3015873  0.00913242],61,61,13.741463661193848,13.741463661193848,26.867262814499647
751,279,125,0.5196205285183251,True,True,True,[92],[0.92783505],92,92,21.620159149169922,21.620159149169922,42.77061408667847
752,279,150,0.3000030517578125,True,True,True,[159],[0.00112994],8,8,1.4505202770233154,1.4505202770233154,6.169673909054144
753,280,39,0.29999542236328125,True,True,True,[4 6 5],[0.5308642  0.31707317 0.02222222],79,79,22.794143676757812,22.794143676757812,34.24940563293685
754,280,91,0.29998779296875,True,True,True,[7 9],[0.79640716 0.00412088],153,153,23.515356063842773,23.515356063842773,38.237821383591985
755,280,110,0.424289965930668,True,True,True,[61 63],[0.3902439  0.00850822],95,95,22.97913360595703,22.97913360595703,43.75358604285692
756,281,53,0.3000030517578125,True,True,True,[37],[0.5952381],26,26,9.205328941345215,9.205328941345215,14.595537395540397
757,281,69,0.2999267578125,True,True,True,[122 124],[0.6       0.0044603],96,137,22.166004180908203,32.222103118896484,40.80573514275015
758,281,70,inf,False,True,True,[2],[0.73913044],22,22,6.471726417541504,6.471726417541504,25.350459119375166
759,281,102,0.2999267578125,True,True,True,[129 130],[0.8442623  0.00289436],113,113,21.719820022583008,21.719820022583008,30.717283948668012
760,281,103,0.29999542236328125,True,True,True,[127 128],[0.6666667  0.00236967],87,87,20.053730010986328,20.053730010986328,21.7144513294569
761,282,24,0.29998779296875,False,True,True,[54 57],[0.87830687 0.00241546],183,183,34.24240493774414,34.24240493774414,51.25299054018134
762,283,101,0.5196381493437988,True,True,True,[24],[0.7777778],31,31,8.898431777954102,8.898431777954102,18.903299432068824
763,283,139,0.3000030517578125,True,True,True,[14 15],[0.5514706  0.01123596],82,82,30.06699562072754,30.06699562072754,40.034787358509
764,284,28,0.2999267578125,False,True,True,[87],[0.0051306],15,15,2.9751484394073486,2.9751484394073486,5.190796371734297
765,284,42,0.300018310546875,True,True,True,[20 21],[0.9125    0.0034662],152,152,33.946598052978516,33.946598052978516,39.10594169056508
766,284,47,0.29998779296875,True,True,True,[47 48],[0.7548387  0.00404858],104,131,20.68195343017578,26.846664428710938,47.07960248910496
767,285,50,0.29998779296875,True,True,True,[5 6],[0.76842105 0.00144092],77,173,16.086002349853516,39.46136474609375,48.021607049756604
768,286,31,0.2999267578125,True,True,True,[35 37],[0.76760566 0.00203666],125,125,29.245445251464844,29.245445251464844,35.16754981396387
769,286,32,0.29998779296875,True,True,True,[3 4],[0.7755102  0.01282051],39,88,15.907768249511719,35.67115020751953,50.61924197287361
770,286,58,0.4242899637356536,True,True,True,[29 30],[0.56302524 0.0445269 ],31,116,6.5448737144470215,29.785390853881836,40.804286802116124
771,286,92,0.29999542236328125,True,True,True,[33 34],[0.90082645 0.00215703],120,120,32.913448333740234,32.913448333740234,44.07419138195553
772,287,52,0.29998779296875,True,False,True,[10],[0.7307692],65,65,12.593770027160645,12.593770027160645,47.32248088364615
773,287,69,0.9486446960282949,True,True,True,[65],[0.92424244],192,192,38.858978271484375,38.858978271484375,43.47588817243548
774,288,24,0.3000030517578125,True,True,True,[69 71],[0.8518519  0.00180668],128,128,29.803287506103516,29.803287506103516,39.06503487159909
775,288,66,inf,False,True,True,[5],[0.9375],31,31,9.038200378417969,9.038200378417969,19.584401277755877
776,290,89,0.29998779296875,True,True,True,[95 96],[0.5        0.04854369],20,72,5.32162618637085,17.84602165222168,23.86859466114716
777,290,100,0.29998779296875,True,True,True,[73 75],[0.81707317 0.00323625],175,229,30.7691650390625,45.452728271484375,52.244805416677565
778,291,75,0.2999267578125,True,True,True,[93 95],[0.79844964 0.00826446],123,123,30.220623016357422,30.220623016357422,45.79938554717183
779,292,65,0.2999267578125,True,True,True,[74 75],[0.80991733 0.00555213],115,115,36.274513244628906,36.274513244628906,39.621035215463955
780,292,86,0.3000030517578125,True,True,True,[45 50],[0.7986577  0.00222965],105,137,22.43277931213379,34.64958572387695,37.998699831564046
781,293,52,0.9000651072133659,True,True,True,[36],[0.67105263],141,141,22.85490608215332,22.85490608215332,25.73038607255101
782,293,106,0.29998779296875,True,True,True,[ 91 144],[7.386364e-01 3.117207e-04],72,72,15.789294242858887,15.789294242858887,36.46813523915546
783,293,110,0.600006103515625,True,True,True,[23 20 24 21],[0.6923077  0.18539326 0.00619835 0.00561798],140,178,29.074867248535156,40.56201171875,44.68341942362673
784,293,116,0.3000030517578125,True,True,True,[3],[0.849711],112,157,25.68014907836914,40.1009521484375,43.47346659920572
785,294,43,0.3000030517578125,True,False,True,[106],[0.00140845],26,26,5.027858734130859,5.027858734130859,39.14831529260881
786,294,110,0.300048828125,True,True,True,[15],[0.47419354],159,159,34.95155334472656,34.95155334472656,36.665149012904266
787,294,134,0.29998779296875,True,True,True,[120 121],[0.9111111 0.0018797],128,128,33.693336486816406,33.693336486816406,44.593708248959274
788,294,135,inf,False,False,True,[5 4],[0.37777779 0.3043478 ],26,45,6.356990814208984,10.597753524780273,35.88665021942724
789,296,57,0.29998779296875,True,True,True,[ 99 100],[0.7878788  0.00248756],17,95,7.598721981048584,34.94471740722656,43.69419150519055
790,296,83,0.29998779296875,True,True,True,[46 47],[7.5581396e-01 4.3994721e-04],70,70,25.834266662597656,25.834266662597656,39.436855057725566
791,296,103,0.4242683850979975,True,True,True,[5],[0.815534],46,181,8.189461708068848,38.59368896484375,46.98265933689762
792,297,33,0.2999267578125,True,True,True,[81 82],[0.830303   0.00486618],126,151,34.48472213745117,39.842628479003906,50.10010743611487
793,298,38,0.300018310546875,False,True,True,[39 45],[7.2413790e-01 2.3490722e-04],47,47,16.271408081054688,16.271408081054688,29.729236582545003
794,298,66,0.29998779296875,True,True,True,[126],[0.76119405],106,106,27.389204025268555,27.389204025268555,31.644281028527324
795,298,74,0.29998779296875,True,False,True,[69 71 70],[0.7078652  0.1091954  0.00811359],118,173,24.487205505371094,41.52119827270508,51.11213139675796
796,299,48,0.29998779296875,True,True,True,[119 120],[0.52100843 0.01431238],106,106,18.541900634765625,18.541900634765625,23.521130634004592
797,299,106,0.3000030517578125,True,True,True,[25 26],[0.7352941  0.00627353],87,164,16.168806076049805,33.03252029418945,42.39769861240272
798,300,107,0.2999267578125,True,True,True,[31],[0.7878788],65,84,16.2265625,23.424896240234375,32.74384805899938
799,301,29,0.2999267578125,False,False,True,[53 95],[0.8384615  0.00813008],123,123,31.94289207458496,31.94289207458496,37.516057309471776
800,301,31,0.3000030517578125,False,True,True,[52 55],[0.68817204 0.01071081],71,87,16.687063217163086,20.227298736572266,21.37360230709077
801,301,46,0.29998779296875,True,True,True,[20],[0.84615386],140,152,24.64153289794922,27.34148597717285,34.20011250905228
802,301,56,0.29998779296875,True,True,True,[23 24],[0.7058824  0.00175593],17,17,5.3675971031188965,5.3675971031188965,5.540829092488668
803,301,63,0.3000030517578125,True,True,True,[73 74],[0.84615386 0.00152555],118,118,23.462879180908203,23.462879180908203,37.57860195835604
804,301,83,0.29998779296875,True,True,True,[1 0],[0.7659575  0.00728597],77,89,22.580106735229492,27.270280838012695,35.1920221730101
805,302,60,0.29998779296875,True,True,True,[0 1],[0.7569444  0.00671141],122,122,25.885879516601562,25.885879516601562,36.82471665609106
806,302,111,inf,False,True,True,[104],[0.4065934],91,91,24.795005798339844,24.795005798339844,47.93941133623595
807,302,144,0.29998779296875,True,True,True,[118 120],[0.796875   0.00177494],116,116,26.535295486450195,26.535295486450195,30.863884543204087
808,304,46,0.9000244140625,True,True,True,[27],[0.8580247],153,153,34.27287292480469,34.27287292480469,45.6905579049755
809,304,71,0.29998779296875,True,True,True,[74 75],[0.7569444  0.00156495],58,127,10.529194831848145,29.46851348876953,36.17433418795366
810,304,106,0.29998779296875,True,True,True,[0 1],[0.7980769  0.00942655],160,193,34.573333740234375,42.407684326171875,48.796272964409724
811,305,22,0.29998779296875,True,False,True,[27],[0.759434],101,196,19.167539596557617,39.78577423095703,52.1633458600453
812,305,23,0.300018310546875,True,True,True,[2 3],[0.6796116  0.00295858],69,86,15.284758567810059,19.18741798400879,26.530497809519332
813,306,33,0.29998779296875,False,True,True,[88 91],[0.8115942  0.00348675],130,130,31.390316009521484,31.390316009521484,39.946153854848816
814,306,41,0.29998779296875,True,True,True,[0 1],[0.7258065  0.00177148],98,98,20.656841278076172,20.656841278076172,37.93827911109481
815,307,84,0.2999267578125,True,True,True,[108 109],[0.8076923  0.00286533],97,97,23.331846237182617,23.331846237182617,31.18974243447914
816,308,27,0.29998779296875,True,True,True,[0 1],[0.8678161 0.0030303],97,166,21.538846969604492,36.26763916015625,44.64405881723624
817,309,49,0.29999542236328125,True,False,True,[98],[0.6653226],175,175,32.3887939453125,32.3887939453125,41.38577535701999
818,309,74,0.29998779296875,True,False,True,[121 122],[0.85625    0.00215208],154,154,38.2489013671875,38.2489013671875,51.75956705138575
819,310,51,0.300018310546875,True,True,True,[58 59],[0.5283019  0.01023891],64,64,16.74510955810547,16.74510955810547,26.774782613808522
820,310,52,0.29998779296875,True,True,True,[71 72],[0.04878049 0.02347084],41,41,9.700758934020996,9.700758934020996,9.939004195646875
821,310,61,2.7166195865762433,True,False,True,[60],[0.8969072],71,93,21.75897216796875,28.1152400970459,45.59504206791713
822,310,62,0.29998779296875,True,False,True,[67 66 68],[0.46376812 0.30882353 0.02686567],67,67,24.804258346557617,24.804258346557617,30.198491982063235
823,310,88,0.29998779296875,True,True,True,[ 56  57 112],[0.81595093 0.03205128 0.00263158],80,154,22.741622924804688,42.42243194580078,50.57851006285989
824,310,89,0.29998779296875,True,False,True,[69 70],[0.50666666 0.01426025],49,72,13.731441497802734,20.981231689453125,34.76485022704896
825,311,23,0.3000030517578125,True,True,True,[58 57 59],[0.625      0.22463769 0.00166021],94,133,19.218673706054688,27.468795776367188,34.077607367403154
826,311,24,0.29998779296875,True,True,True,[47 48],[0.23448277 0.00903614],47,47,10.897011756896973,10.897011756896973,43.462436393176006
827,312,127,0.3000030517578125,True,True,True,[34 35],[0.87218046 0.00205339],127,127,24.346332550048828,24.346332550048828,31.40466091926185
828,313,20,0.29998779296875,True,True,True,[7 8],[0.8333333  0.00239808],76,106,33.445884704589844,46.35774612426758,50.124791632626376
829,313,75,0.2999267578125,True,True,True,[35 36],[0.8943089  0.00138185],119,119,30.085487365722656,30.085487365722656,39.11240036058865
830,313,79,0.29998779296875,True,False,True,[37],[0.77868855],100,100,19.917339324951172,19.917339324951172,43.035016241705264
831,314,115,0.29998779296875,True,True,True,[ 9 14],[0.8121827  0.03083701],176,176,38.19641876220703,38.19641876220703,45.662692277482336
832,315,31,0.29998779296875,True,True,True,[123 124],[0.51666665 0.05656109],172,172,34.862815856933594,34.862815856933594,41.699946999164695
833,315,32,0.3000030517578125,True,True,True,[61 62],[0.9150327  0.00144404],147,147,33.74551010131836,33.74551010131836,36.47576509790336
834,315,63,0.29998779296875,True,True,True,[125 126],[0.8888889 0.0017301],192,192,41.287689208984375,41.287689208984375,48.100641557674614
835,315,73,0.29998779296875,True,True,True,[89 90],[8.0102038e-01 4.5065346e-04],38,176,8.340982437133789,35.186798095703125,48.84887449956866
836,315,97,0.29998779296875,True,True,True,[82 83],[7.7647060e-01 4.5269352e-04],76,76,14.586474418640137,14.586474418640137,19.727756534945307
837,316,21,0.29998779296875,True,True,True,[0 2],[0.79577464 0.00353565],118,131,28.362022399902344,31.622085571289062,43.909185454670634
838,316,33,0.3000030517578125,True,True,True,[25 26],[0.8333333  0.00199601],137,137,37.62602996826172,37.62602996826172,44.50692173389581
839,317,32,0.2999267578125,False,True,True,[38],[0.91791046],123,123,23.618728637695312,23.618728637695312,48.84287563996716
840,317,48,0.29998779296875,True,True,True,[90 91],[0.6944444  0.00364299],33,33,8.731101036071777,8.731101036071777,10.72477098216791
841,317,95,0.2999267578125,True,True,True,[63 62],[0.6666667  0.00089526],20,20,10.153947830200195,10.153947830200195,13.39275668164275
842,318,32,0.29998779296875,True,False,True,[56 58],[0.6807229  0.00552969],146,146,25.909955978393555,25.909955978393555,29.779432860802157
843,318,54,0.29998779296875,True,True,True,[88 90],[0.7755102 0.0511811],137,137,32.73954772949219,32.73954772949219,40.76913847358507
844,319,33,0.4242575950931961,False,True,True,[ 9 11],[0.877193   0.00156006],111,111,24.389299392700195,24.389299392700195,26.67614362777129
845,319,34,0.29998779296875,True,True,True,[55],[0.8181818],118,118,23.094894409179688,23.094894409179688,33.97390201160446
846,319,110,0.2999267578125,True,True,True,[57 58],[0.76       0.00660793],47,47,15.532031059265137,15.532031059265137,29.32270139924875
847,320,37,0.3000030517578125,False,True,True,[139 140],[0.7627119  0.00925926],131,161,28.23587417602539,37.21733474731445,44.23083627980371
848,320,43,0.29998779296875,True,True,True,[26 27],[0.6896552  0.03856749],186,186,39.85961151123047,39.85961151123047,43.15706776945947
849,320,106,0.29998779296875,True,True,True,[56 57],[0.7368421  0.00848485],55,55,23.29265594482422,23.29265594482422,28.39504195401987
850,320,132,0.6708067459294424,True,True,True,[58],[0.73214287],101,101,21.270702362060547,21.270702362060547,22.941025313021804
851,320,148,0.2999267578125,True,False,True,[31 32],[0.3888889  0.05177994],89,129,15.42918872833252,25.617538452148438,31.666385096805055
852,321,57,0.29998779296875,True,True,True,[54 93 94],[0.5362319  0.2375     0.00217155],25,68,5.520932674407959,15.620298385620117,29.55637340987913
853,321,80,0.29998779296875,True,True,True,[8 9],[0.8875     0.00120409],66,77,15.475162506103516,20.420255661010742,30.196060478851244
